Dates,EURUSD,EURGBP,EURJPY,EURCHF,EURSEK,EURDKK,EURAUD,EURCAD,USDGBP,USDJPY,USDCHF,USDSEK,USDDKK,USDAUD,USDCAD,GBPUSD,GBPJPY,GBPCHF,GBPSEK,GBPDKK,GBPAUD,GBPCAD,JPYUSD,JPYGBP,JPYCHF,JPYSEK,JPYDKK,JPYAUD,JPYCAD,SEKUSD,SEKGBP,SEKJPY,SEKCHF,SEKDKK,SEKAUD,SEKCAD,DKKUSD,DKKGBP,DKKJPY,DKKCHF,DKKSEK,DKKAUD,DKKCAD,AUDUSD,AUDGBP,AUDJPY,AUDCHF,AUDSEK,AUDDKK,AUDCAD,CADUSD,CADGBP,CADJPY,CADCHF,CADSEK,CADDKK,CADAUD
2006-05-12,1.2882497,0.681506,142.31938,1.5495712,9.359714,7.4545217,1.6636535,1.4245466,0.529017,110.475,1.20285,7.26545,5.78655,1.291406,1.1058,1.8902985,208.83072,2.2737455,13.73387,10.938307,2.4411428,2.0902922,0.009051822,0.004788567,0.010887984,0.06576556,0.052378822,0.011689578,0.010009505,0.13763772,0.07281269,15.205527,0.16555753,0.7964476,0.17774618,0.15219979,0.17281455,0.09142183,19.091686,0.20786998,1.2555754,0.22317375,0.19109833,0.7743498,0.4096442,85.546295,0.93142664,5.626,4.480814,0.85627604,0.9043226,0.47840202,99.90504,1.0877645,6.5703106,5.2329082,1.1678478
2006-05-15,1.2831502,0.6817646,141.49939,1.5505587,9.3865,7.4545894,1.6805059,1.4295576,0.531321,110.275,1.2084,7.3152,5.8096,1.309672,1.1141,1.8821014,207.54874,2.2743313,13.767948,10.934257,2.4649355,2.0968492,0.009068239,0.004818146,0.01095806,0.066335976,0.05268284,0.011876418,0.010102924,0.13670166,0.07263246,15.074776,0.16519028,0.79418194,0.17903434,0.15229931,0.1721289,0.0914557,18.981514,0.20800057,1.2591573,0.2254324,0.19176881,0.76355,0.40569013,84.20048,0.9226738,5.5855207,4.43592,0.850671,0.8975855,0.47690603,98.98125,1.0846423,6.5660176,5.2146125,1.1755426
2006-05-16,1.28485,0.681293,141.42986,1.5524843,9.398742,7.455856,1.6740723,1.4273399,0.530251,110.075,1.2083,7.31505,5.8029,1.302932,1.1109,1.8858992,207.59035,2.278732,13.795447,10.943684,2.4571984,2.0950456,0.009084716,0.00481718,0.010977061,0.06645515,0.052717693,0.011836767,0.010092211,0.13670446,0.07248768,15.047743,0.16518,0.7932823,0.17811662,0.15186499,0.17232764,0.09137691,18.968964,0.20822348,1.2605853,0.2245312,0.19143878,0.76749974,0.40696752,84.48253,0.92736995,5.6142993,4.453724,0.8526155,0.900171,0.4773166,99.08632,1.0876766,6.584796,5.223602,1.1728616
2006-05-17,1.2786498,0.6781307,140.38936,1.5503628,9.369498,7.4542727,1.6746118,1.4177029,0.530349,109.795,1.2125,7.32765,5.8298,1.309672,1.10875,1.8855507,207.02403,2.2862303,13.816656,10.992384,2.469453,2.0906043,0.009107883,0.004830357,0.011043308,0.06673938,0.053097136,0.01192834,0.010098365,0.1364694,0.07237641,14.983657,0.16546914,0.79558927,0.17873015,0.15131044,0.17153247,0.09097207,18.833406,0.2079831,1.2569299,0.22465126,0.19018662,0.76355,0.404948,83.83397,0.9258043,5.595027,4.451344,0.84658605,0.90191656,0.47833055,99.025925,1.0935738,6.608929,5.257993,1.1812148
2006-05-18,1.2810494,0.67760724,141.71608,1.5505182,9.364279,7.4529533,1.6707523,1.4377217,0.528947,110.625,1.21035,7.30985,5.81785,1.304206,1.1223,1.8905486,209.14194,2.2882257,13.819627,10.998928,2.4656649,2.1217628,0.009039548,0.004781442,0.010941017,0.06607775,0.052590735,0.011789433,0.010145085,0.1368017,0.07236085,15.133689,0.16557795,0.7958918,0.17841761,0.15353256,0.1718848,0.09091795,19.014757,0.20804077,1.2564522,0.2241732,0.19290632,0.76675004,0.40557012,84.821724,0.9280359,5.604828,4.460837,0.8605236,0.89102733,0.47130623,98.5699,1.078455,6.513276,5.1838636,1.1620831
2006-05-19,1.2705495,0.6791113,142.47943,1.5541998,9.34629,7.4556484,1.6845199,1.4318458,0.534502,112.14,1.22325,7.3561,5.86805,1.32582,1.12695,1.8709003,209.80275,2.2885787,13.762529,10.978537,2.4804769,2.108411,0.008917425,0.004766382,0.01090824,0.06559747,0.052327897,0.0118229,0.010049492,0.1359416,0.07266106,15.244491,0.16629057,0.7977121,0.18023407,0.15319939,0.17041436,0.09108682,19.110266,0.20845936,1.2535851,0.22593875,0.19204846,0.7542502,0.40314826,84.58162,0.9226366,5.5483403,4.425978,0.8500023,0.8873508,0.4742908,99.507515,1.0854518,6.5274415,5.207019,1.1764674
2006-05-22,1.28145,0.68147767,143.65697,1.5490808,9.334787,7.4557967,1.7075757,1.4358007,0.531802,112.105,1.20885,7.28455,5.81825,1.332534,1.12045,1.8803991,210.80215,2.2731204,13.697862,10.940633,2.5056956,2.1068933,0.008920209,0.004743785,0.010783195,0.06497971,0.051900007,0.011886481,0.009994647,0.13727684,0.0730041,15.3894205,0.16594711,0.798711,0.18292606,0.15381184,0.17187297,0.09140239,19.26782,0.20776865,1.2520173,0.22902657,0.19257508,0.7504499,0.39909077,84.12919,0.9071814,5.46669,4.3663054,0.8408416,0.89249855,0.4746325,100.05355,1.0788969,6.5014505,5.19278,1.1892847
2006-05-23,1.2849506,0.6824861,142.99573,1.55267,9.319104,7.455862,1.7014711,1.4367676,0.531138,111.285,1.20835,7.2525,5.80245,1.324153,1.11815,1.8827499,209.52184,2.2750208,13.654644,10.924562,2.493049,2.1051967,0.008985937,0.004772773,0.010858156,0.065170504,0.05214045,0.011898754,0.010047625,0.13788348,0.07323516,15.344364,0.16661151,0.80006206,0.18257882,0.15417442,0.17234099,0.09153685,19.178968,0.20824823,1.2499031,0.22820583,0.19270308,0.7551998,0.4011153,84.04241,0.9125456,5.4770865,4.382009,0.84442663,0.8943344,0.47501498,99.526,1.0806689,6.4861603,5.1893306,1.1842355
2006-05-24,1.2761499,0.6834561,143.7838,1.5543506,9.306897,7.457118,1.6980233,1.4356048,0.535561,112.67,1.218,7.29295,5.84345,1.330583,1.12495,1.8672009,210.37752,2.2742507,13.617403,10.910895,2.4844656,2.1005077,0.008875477,0.00475336,0.010810331,0.06472841,0.051863406,0.011809559,0.009984468,0.13711873,0.07343545,15.449166,0.16701062,0.80124646,0.18244785,0.15425172,0.17113177,0.09165151,19.281416,0.20843852,1.2480555,0.22770503,0.1925147,0.75155026,0.40250102,84.67717,0.9153882,5.4810185,4.3916464,0.8454565,0.88892835,0.47607538,100.155556,1.0827148,6.48291,5.1944084,1.1827929
2006-05-25,1.2779504,0.6831041,143.07933,1.5565437,9.307632,7.457735,1.6900754,1.4144994,0.534531,111.96,1.218,7.28325,5.8357,1.322489,1.10685,1.870799,209.45465,2.278633,13.625496,10.917421,2.474111,2.070694,0.008931762,0.004774304,0.010878886,0.06505225,0.05212308,0.011812157,0.00988612,0.13730134,0.073391825,15.372258,0.16723303,0.80124944,0.18157952,0.151972,0.17135905,0.09159672,19.185358,0.20871533,1.2480508,0.22662047,0.18966876,0.75614995,0.4041856,84.65855,0.9209907,5.507229,4.4126644,0.8369446,0.9034648,0.48292994,101.15192,1.1004201,6.5801597,5.2723494,1.1948223
2006-05-26,1.2720494,0.6857593,143.26457,1.5623947,9.298172,7.4580894,1.6817155,1.4121656,0.539098,112.625,1.22825,7.3096,5.86305,1.322052,1.11015,1.8549502,208.91377,2.2783427,13.558944,10.875666,2.4523406,2.059273,0.008879024,0.004786664,0.010905661,0.06490211,0.05205816,0.011738531,0.009857048,0.1368064,0.07375206,15.407821,0.16803247,0.80210274,0.18086517,0.15187562,0.17055969,0.09194839,19.209286,0.20948994,1.246723,0.22548878,0.18934684,0.75639987,0.40777367,85.18954,0.9290482,5.5289803,4.43481,0.8397173,0.9007792,0.48560828,101.45026,1.106382,6.5843353,5.2813134,1.190877
2006-05-29,1.2755492,0.6862212,143.56306,1.561336,9.28925,7.4573703,1.6801227,1.4100559,0.537981,112.55,1.22405,7.28255,5.8464,1.317176,1.10545,1.8588018,209.20816,2.2752664,13.536818,10.867299,2.4483693,2.0548127,0.008884939,0.004779928,0.010875611,0.064705014,0.051944908,0.011703028,0.009821856,0.13731454,0.07387261,15.454752,0.16807987,0.8027957,0.18086742,0.15179436,0.17104544,0.09201919,19.251165,0.20936817,1.245647,0.22529694,0.18908219,0.7592,0.40843514,85.44796,0.92929876,5.5289116,4.4385867,0.83925766,0.90460896,0.48666242,101.81374,1.1072867,6.58786,5.288706,1.1915292
2006-05-30,1.2888508,0.68350464,144.22241,1.5584139,9.260522,7.457355,1.6886355,1.4160604,0.530321,111.9,1.20915,7.1851,5.78605,1.310187,1.0987,1.8856504,211.00429,2.280034,13.548587,10.910467,2.4705546,2.0717642,0.008936551,0.00473924,0.010805629,0.06421001,0.051707327,0.011708552,0.009818588,0.1391769,0.07380844,15.573895,0.16828574,0.8052845,0.18234777,0.15291367,0.17282948,0.091655105,19.339619,0.20897676,1.2417971,0.22643894,0.18988776,0.7632498,0.4047674,85.40765,0.92288345,5.4840264,4.4162016,0.83858263,0.9101665,0.4826804,101.84763,1.1005278,6.5396376,5.2662687,1.1924883
2006-05-31,1.2844505,0.68639493,143.99976,1.5606074,9.268274,7.457584,1.7043066,1.4141158,0.534388,112.11,1.215,7.21575,5.80605,1.326876,1.10095,1.8712995,209.79138,2.273629,13.50283,10.864859,2.4829824,2.0602071,0.008919811,0.00476664,0.010837571,0.06436313,0.051788867,0.011835484,0.009820266,0.13858573,0.074058555,15.536846,0.16838166,0.80463564,0.18388608,0.15257595,0.17223413,0.09203985,19.309168,0.20926447,1.2427984,0.22853334,0.18962117,0.7536499,0.40274146,84.49169,0.91568464,5.4381495,4.3757286,0.82973087,0.9083065,0.4853881,101.83024,1.1035924,6.554113,5.2736726,1.2052101
2006-06-01,1.2817999,0.6861706,144.08713,1.561681,9.254274,7.458409,1.715356,1.413633,0.535318,112.41,1.21835,7.21975,5.8187,1.33824,1.10285,1.8680484,209.98734,2.2759368,13.486842,10.869613,2.4998972,2.060177,0.008896005,0.004762192,0.010838449,0.06422693,0.051763184,0.01190499,0.009810959,0.13850895,0.07414634,15.569791,0.16875239,0.805942,0.18535821,0.15275459,0.1718597,0.09199959,19.318748,0.20938528,1.240784,0.22998953,0.18953545,0.7472501,0.40001643,83.99838,0.9104122,5.3949585,4.348024,0.8241047,0.9067417,0.48539516,101.926834,1.1047288,6.546448,5.2760577,1.213438
2006-06-02,1.2930504,0.6856956,144.11693,1.56013,9.226625,7.4584436,1.7200532,1.4202865,0.530293,111.455,1.20655,7.13555,5.7681,1.330229,1.0984,1.88575,210.17627,2.2752516,13.455864,10.877194,2.5084796,2.071308,0.00897223,0.004757911,0.010825445,0.064021796,0.05175272,0.011935121,0.009855098,0.14014336,0.074317046,15.6196785,0.16908997,0.80836093,0.18642278,0.15393347,0.17336732,0.09193548,19.322655,0.20917635,1.2370712,0.23061825,0.19042666,0.75175023,0.39864787,83.78632,0.90702426,5.3641515,4.33617,0.82572246,0.9104152,0.48278677,101.47032,1.0984614,6.496313,5.2513657,1.2110608
2006-06-05,1.2941499,0.689514,144.67949,1.5585448,9.196488,7.458574,1.7215158,1.4264767,0.532793,111.795,1.2043,7.1062,5.7633,1.330229,1.10225,1.8769016,209.82822,2.2603526,13.337639,10.817147,2.496709,2.0688148,0.008944945,0.004765804,0.010772397,0.06356457,0.051552396,0.011898825,0.009859565,0.14072219,0.074975796,15.732037,0.16947174,0.8110242,0.18719274,0.15511103,0.1735117,0.09244581,19.39774,0.20896015,1.2330089,0.2308103,0.19125326,0.75175023,0.40052724,84.041916,0.90533286,5.3420877,4.332562,0.8286167,0.9072352,0.48336855,101.424355,1.0925834,6.446995,5.2286687,1.2068306
2006-06-06,1.28145,0.68898827,145.45099,1.5601654,9.214203,7.4597692,1.7258582,1.4317641,0.537663,113.505,1.2175,7.19045,5.82135,1.346801,1.1173,1.8599012,211.10808,2.2644296,13.373527,10.827136,2.504917,2.0780678,0.008810185,0.00473691,0.0107264,0.063349195,0.05128717,0.011865567,0.00984362,0.13907336,0.07477459,15.785521,0.1693218,0.8095947,0.18730414,0.15538667,0.17178145,0.09236053,19.498053,0.2091439,1.235186,0.23135544,0.19193143,0.7425002,0.39921486,84.27748,0.90399396,5.3389106,4.3223534,0.8295955,0.89501476,0.4812163,101.588646,1.0896804,6.4355593,5.210194,1.2054068
2006-06-07,1.2775505,0.68878114,145.17445,1.5624443,9.212992,7.458659,1.7253703,1.4214666,0.539142,113.635,1.223,7.21145,5.83825,1.35053,1.11265,1.8547989,210.77008,2.2684193,13.37579,10.82878,2.5049617,2.0637422,0.008800105,0.004744506,0.010762529,0.06346152,0.051377214,0.011884807,0.009791438,0.13866836,0.074761935,15.757579,0.16959141,0.80958056,0.18727578,0.15428935,0.1712842,0.092346504,19.46388,0.20948058,1.2352074,0.23132445,0.19057937,0.74045,0.3992077,84.14104,0.9055704,5.3397183,4.3229322,0.8238617,0.8987552,0.48455667,102.13005,1.0991776,6.481328,5.2471576,1.2137959
2006-06-08,1.2637496,0.6872132,144.47185,1.5606675,9.238894,7.458461,1.7019055,1.4201386,0.543789,114.32,1.23495,7.3107,5.90185,1.346711,1.12375,1.8389485,210.22859,2.2710094,13.444,10.853199,2.4765322,2.0665183,0.008747376,0.004756727,0.010802571,0.063949436,0.0516257,0.011780188,0.009829863,0.1367858,0.07438262,15.637353,0.16892362,0.80728936,0.18421096,0.15371305,0.16943839,0.09213874,19.370197,0.20924793,1.2387133,0.22818455,0.19040638,0.7425498,0.4037904,84.88829,0.9170118,5.428559,4.3824177,0.8344403,0.8898777,0.48390573,101.73081,1.0989544,6.5056286,5.251925,1.1984081
2006-06-09,1.2645502,0.6861551,143.91214,1.5557129,9.225968,7.455851,1.686179,1.3990984,0.542608,113.805,1.23025,7.29585,5.89605,1.333422,1.1064,1.842951,209.73705,2.2672906,13.445894,10.866132,2.4574313,2.039041,0.008786961,0.004767875,0.010810158,0.06410834,0.051808357,0.011716726,0.009721893,0.13706422,0.07437214,15.598594,0.16862325,0.8081375,0.18276444,0.15164785,0.16960508,0.09202907,19.301907,0.20865664,1.2374132,0.22615513,0.18765105,0.7499502,0.406929,85.348076,0.9226262,5.471524,4.421744,0.8297449,0.90383226,0.49042663,102.860634,1.1119397,6.5942245,5.32904,1.2051898
2006-06-12,1.2584505,0.68308693,143.93527,1.5538088,9.232622,7.4547462,1.6838835,1.3846102,0.5428,114.375,1.2347,7.3365,5.92375,1.338061,1.10025,1.8422991,210.71297,2.2746866,13.516027,10.91332,2.4651086,2.0269897,0.00874317,0.004745793,0.010795191,0.06414427,0.05179235,0.011698894,0.009619673,0.13630478,0.07398624,15.589859,0.1682955,0.80743545,0.1823841,0.14996934,0.16881199,0.09163115,19.30787,0.20843215,1.2384892,0.22588074,0.18573539,0.7473501,0.40566164,85.478165,0.92275316,5.482934,4.427115,0.82227194,0.90888435,0.49334243,103.95364,1.1221994,6.6680303,5.3840036,1.2161427
2006-06-13,1.2562499,0.6840268,144.72627,1.5525993,9.2703705,7.4534564,1.6976346,1.3963846,0.544499,115.205,1.2359,7.3794,5.9331,1.351351,1.11155,1.8365507,211.57983,2.269793,13.552642,10.89644,2.4818246,2.0414178,0.008680179,0.004726348,0.010727833,0.06405451,0.05150037,0.011729969,0.009648453,0.13551238,0.073786356,15.611704,0.16747975,0.80400854,0.1831248,0.15062879,0.16854595,0.09177309,19.417336,0.20830594,1.243768,0.22776474,0.18734725,0.7400002,0.40292934,85.251724,0.9145663,5.4607573,4.3904953,0.8225472,0.8996447,0.48985562,103.64357,1.1118709,6.638838,5.3376822,1.2157358
2006-06-14,1.26175,0.6833386,144.90569,1.5511323,9.268752,7.4553022,1.706913,1.4034445,0.54158,114.845,1.22935,7.34595,5.9087,1.352814,1.1123,1.8464493,212.05547,2.2699323,13.563924,10.910114,2.4979024,2.0538056,0.008707388,0.004715748,0.010704428,0.06396404,0.051449344,0.011779477,0.009685229,0.13612942,0.07372498,15.633784,0.16735071,0.80434793,0.18415779,0.15141676,0.16924196,0.09165806,19.436594,0.2080576,1.243243,0.2289529,0.18824784,0.73919994,0.4003359,84.89342,0.9087354,5.4301257,4.3677106,0.8222121,0.899038,0.48690102,103.25002,1.1052324,6.6042886,5.3121457,1.2162312
2006-06-15,1.2622502,0.6824267,145.00099,1.5530095,9.280505,7.454282,1.7111771,1.4105015,0.540643,114.875,1.23035,7.35235,5.90555,1.355656,1.11745,1.8496494,212.47849,2.2757163,13.599271,10.923197,2.5074885,2.0668907,0.008705114,0.004706359,0.010710337,0.06400305,0.051408485,0.01180114,0.009727529,0.13601093,0.073533356,15.624255,0.16734105,0.8032193,0.18438403,0.1519854,0.16933224,0.09154829,19.45204,0.20833792,1.2449899,0.22955626,0.18922031,0.7376502,0.3988054,84.73757,0.907568,5.423463,4.3562303,0.82428724,0.8948946,0.48381847,102.80102,1.1010336,6.5795784,5.284845,1.2131692
2006-06-16,1.2639493,0.6832164,145.30992,1.5573751,9.279158,7.4558473,1.7118561,1.418467,0.540541,114.965,1.23215,7.3414,5.89885,1.354371,1.12225,1.8499985,212.68507,2.2794755,13.581579,10.912864,2.5055842,2.0761607,0.0086983,0.004701788,0.010717609,0.0638577,0.051309966,0.011780724,0.009761666,0.1362138,0.07362914,15.659819,0.16783582,0.80350477,0.184484,0.15286593,0.16952457,0.091634974,19.489391,0.20887968,1.2445477,0.22959915,0.19024894,0.73835015,0.39910853,84.88442,0.9097581,5.420524,4.355417,0.82861346,0.8910671,0.48165828,102.44152,1.0979283,6.54168,5.256271,1.2068354
2006-06-19,1.2553494,0.6831272,144.9803,1.5597088,9.282493,7.4546413,1.7042485,1.4098201,0.544173,115.49,1.24245,7.39435,5.9383,1.357589,1.12305,1.8376509,212.2303,2.2831893,13.588234,10.912522,2.4947746,2.0637739,0.008658758,0.004711863,0.010758074,0.064025894,0.051418304,0.011755035,0.009724218,0.1352384,0.07359308,15.618682,0.16802694,0.80308616,0.18359816,0.15187947,0.16839837,0.09163784,19.448326,0.20922655,1.2451965,0.22861578,0.18911979,0.7366,0.4008378,85.06993,0.91518867,5.446678,4.3741517,0.8272386,0.8904323,0.48454922,102.83602,1.1063176,6.584168,5.2876544,1.2088411
2006-06-20,1.2573508,0.6827679,144.52618,1.5585492,9.222919,7.454267,1.7044207,1.4030149,0.543021,114.945,1.23955,7.3352,5.92855,1.355565,1.11585,1.8415493,211.67688,2.2826924,13.508132,10.917717,2.4963396,2.0548928,0.008699813,0.004724181,0.010783853,0.06381486,0.051577274,0.011793162,0.009707686,0.13632894,0.074029475,15.670329,0.16898653,0.8082329,0.18480273,0.15212263,0.16867532,0.09159424,19.388384,0.20908149,1.2372671,0.22865035,0.18821634,0.7376998,0.40058652,84.79491,0.9144158,5.4111757,4.37349,0.8231623,0.8961778,0.4866434,103.01116,1.1108572,6.5736437,5.313035,1.2148273
2006-06-21,1.2641506,0.6857524,145.34572,1.5616052,9.200551,7.4541903,1.7201663,1.3985298,0.542461,114.975,1.2353,7.27805,5.8966,1.360729,1.1063,1.8434505,211.95073,2.2772143,13.416725,10.8700905,2.5084367,2.0394094,0.008697543,0.004718078,0.010744074,0.06330115,0.05128593,0.011835,0.009622092,0.13739944,0.074533835,15.7975,0.16972952,0.8101895,0.1869634,0.152005,0.16958927,0.09199556,19.498526,0.2094936,1.2342792,0.23076503,0.1876166,0.7349002,0.39865467,84.49515,0.90782213,5.34864,4.333412,0.81302005,0.903914,0.49033806,103.927505,1.1166049,6.578731,5.330019,1.2299819
2006-06-22,1.2574503,0.6876757,145.58131,1.5626965,9.231132,7.4549828,1.7139652,1.4057666,0.546881,115.775,1.24275,7.34115,5.92865,1.363048,1.11795,1.8285513,211.70053,2.272432,13.423669,10.84084,2.492403,2.0442288,0.008637443,0.004723654,0.010734183,0.06340876,0.051208377,0.011773249,0.009656229,0.13621844,0.07449528,15.770691,0.16928548,0.80759144,0.18567227,0.1522854,0.16867247,0.092243776,19.528055,0.20961772,1.2382499,0.22990867,0.18856739,0.7336499,0.40121922,84.93832,0.91174346,5.3858337,4.3495536,0.8201839,0.8944944,0.48918203,103.56009,1.111633,6.5666175,5.3031445,1.2192388
2006-06-23,1.2516506,0.68798476,145.44179,1.5616219,9.222474,7.4562078,1.7095543,1.4077313,0.549662,116.2,1.24765,7.36825,5.9571,1.36584,1.1247,1.8192999,211.40265,2.2698495,13.405057,10.837751,2.4848726,2.0461667,0.008605852,0.00473031,0.010737091,0.063410066,0.051265918,0.011754217,0.009679001,0.13571744,0.074598715,15.770366,0.16932787,0.80848235,0.1853683,0.1526414,0.16786692,0.09227006,19.506136,0.20943916,1.2368854,0.22927934,0.18879992,0.7321502,0.40243512,85.07585,0.9134672,5.3946657,4.3614917,0.8234493,0.889126,0.48871878,103.31644,1.1093181,6.5513024,5.2966123,1.2144039
2006-06-26,1.2551492,0.6904199,146.03033,1.5646062,9.213486,7.4558372,1.7186759,1.409972,0.55007,116.345,1.24655,7.34055,5.9402,1.3693,1.12335,1.8179505,211.50945,2.2661662,13.344756,10.798989,2.4893196,2.0421946,0.008595127,0.004727921,0.010714255,0.063092954,0.05105677,0.011769307,0.009655336,0.13622957,0.0749358,15.84963,0.16981697,0.8092309,0.18653916,0.1530335,0.1683445,0.092601255,19.58604,0.20984983,1.2357411,0.23051412,0.1891098,0.7303001,0.40171617,84.96677,0.9103556,5.3608046,4.3381286,0.82038265,0.8901945,0.48966926,103.56968,1.109672,6.534517,5.287933,1.2189434
2006-06-27,1.2595506,0.6906758,146.34088,1.5658731,9.256689,7.457358,1.7161263,1.4130268,0.548351,116.185,1.2432,7.3492,5.92065,1.362491,1.12185,1.8236495,211.88072,2.267161,13.402365,10.797191,2.4847062,2.0458612,0.008606963,0.004719636,0.010700176,0.06325429,0.050958816,0.011726909,0.009655722,0.13606924,0.0746137,15.809204,0.16916128,0.80561835,0.18539311,0.15264928,0.16890037,0.092616685,19.62369,0.20997693,1.2412826,0.23012523,0.18948089,0.7339498,0.4024621,85.27396,0.9124463,5.393944,4.34546,0.82338154,0.8913848,0.48879173,103.56554,1.1081696,6.550965,5.2775774,1.2145038
2006-06-28,1.2527498,0.6897265,145.68854,1.5636823,9.241034,7.458308,1.7197474,1.4105337,0.55057,116.295,1.2482,7.3766,5.95355,1.372778,1.12595,1.8162994,211.22655,2.267105,13.398114,10.813429,2.493376,2.0450623,0.008598822,0.004734254,0.01073305,0.06343007,0.051193517,0.011804274,0.009681843,0.13556382,0.074637376,15.765394,0.16921076,0.807086,0.18609904,0.15263808,0.16796702,0.092477605,19.533724,0.20965645,1.2390255,0.23058145,0.18912247,0.7284499,0.40106267,84.71508,0.9092512,5.373483,4.3368626,0.8201981,0.88813895,0.48898268,103.28612,1.1085751,6.5514455,5.2875795,1.2192177
2006-06-29,1.2538493,0.6916835,145.60951,1.5651174,9.232719,7.4583344,1.7146653,1.3968508,0.551648,116.13,1.24825,7.3635,5.94835,1.367521,1.11405,1.8127501,210.51466,2.2627654,13.348186,10.782872,2.4789739,2.0194943,0.008611039,0.004750263,0.01074873,0.06340739,0.051221475,0.011775778,0.009593128,0.13580498,0.07491655,15.771032,0.16951858,0.80781555,0.18571617,0.15129355,0.16811384,0.09273967,19.52306,0.2098481,1.2379063,0.22989921,0.18728723,0.73125017,0.4033927,84.92008,0.912783,5.3845606,4.349732,0.8146493,0.89762574,0.49517345,104.24127,1.1204613,6.6096673,5.339392,1.2275221
2006-06-30,1.2786499,0.6913303,146.16887,1.5663462,9.210691,7.459324,1.7210444,1.4219866,0.54067206,114.315,1.225,7.20345,5.83375,1.3459857,1.1121,1.84955,211.43132,2.265699,13.323141,10.789812,2.4894679,2.0568845,0.008747758,0.004729669,0.010716004,0.06301404,0.051032234,0.011774357,0.009728382,0.13882236,0.07505737,15.869478,0.1700574,0.8098549,0.1868529,0.15438434,0.17141633,0.09268002,19.595457,0.209985,1.234789,0.23072392,0.1906321,0.74294996,0.4016923,84.93033,0.9101137,5.351803,4.334184,0.82623464,0.8991997,0.48617217,102.792015,1.1015197,6.47734,5.245706,1.21031
2006-07-03,1.2802501,0.6942223,146.85748,1.5668341,9.234059,7.4604015,1.7211132,1.422998,0.5422552,114.71,1.22385,7.2127,5.8273,1.344357,1.1115,1.8441501,211.54245,2.256963,13.301301,10.746416,2.479196,2.0497727,0.008717636,0.004727183,0.010669079,0.06287769,0.05080028,0.011719614,0.009689652,0.13864434,0.07518061,15.903892,0.16967988,0.8079222,0.1863875,0.15410319,0.17160606,0.09305429,19.68493,0.21002008,1.237743,0.23069982,0.19074014,0.74385005,0.40335658,85.32704,0.9103609,5.365167,4.3346376,0.8267894,0.8996851,0.48785892,103.20287,1.1010796,6.4891586,5.242735,1.2094979
2006-07-04,1.27985,0.6930283,146.67722,1.5678803,9.176396,7.4605656,1.7140082,1.41609,0.5414918,114.605,1.22505,7.1699,5.82925,1.3392259,1.10645,1.84675,211.64679,2.262361,13.241013,10.765167,2.4732153,2.0433364,0.008725623,0.004724853,0.010689324,0.06256184,0.050863836,0.01168558,0.009654465,0.13947196,0.07552292,15.984185,0.17086013,0.8130169,0.18678446,0.15431875,0.17154866,0.0928922,19.660336,0.21015568,1.2299868,0.22974241,0.18981001,0.74670005,0.40433195,85.57556,0.91474485,5.3537645,4.352701,0.82618624,0.9037914,0.48939565,103.57902,1.1071897,6.480094,5.268426,1.2103809
2006-07-05,1.27175,0.69365656,147.15419,1.5699754,9.179427,7.4604034,1.7173047,1.4165387,0.5454347,115.71,1.2345,7.21795,5.86625,1.3503478,1.11385,1.8334,212.14272,2.2633324,13.233389,10.755183,2.4757276,2.0421326,0.008642295,0.004713808,0.010668914,0.062379654,0.050697867,0.011670104,0.009626221,0.1385435,0.07556643,16.030869,0.17103197,0.81273085,0.1870819,0.15431668,0.17046665,0.092978425,19.724695,0.21044108,1.2304198,0.23018925,0.18987428,0.74055,0.40392166,85.68904,0.914209,5.3452525,4.344251,0.8248616,0.897787,0.4896842,103.88293,1.1083181,6.480181,5.266643,1.2123246
2006-07-06,1.27525,0.6944104,146.82591,1.5695138,9.1742115,7.459638,1.7104821,1.4152724,0.54452884,115.135,1.23075,7.19405,5.84955,1.3412917,1.1098,1.83645,211.43967,2.2602108,13.211513,10.742406,2.463215,2.0380921,0.008685456,0.004729481,0.010689625,0.0624836,0.050806005,0.01164973,0.009639119,0.13900377,0.07569156,16.0042,0.17107889,0.81310946,0.1864446,0.15426637,0.17095333,0.09308902,19.682713,0.2104008,1.2298468,0.22929828,0.18972401,0.74555,0.40597346,85.8389,0.9175856,5.3635235,4.3611317,0.82741135,0.90106326,0.49065495,103.74392,1.1089836,6.482294,5.2708144,1.2085886
2006-07-07,1.28225,0.6928272,146.1701,1.5667173,9.157445,7.458784,1.7052332,1.4275931,0.54032147,113.995,1.22185,7.1417,5.81695,1.3298757,1.11335,1.8507501,210.97626,2.261339,13.217502,10.76572,2.4612675,2.0605326,0.008772315,0.00473987,0.010718453,0.062649235,0.051028114,0.011666088,0.009766657,0.1400227,0.07565727,15.961887,0.17108673,0.814505,0.18621278,0.15589428,0.1719114,0.092887424,19.59704,0.21004996,1.2277397,0.2286208,0.19139756,0.75194997,0.4062947,85.71854,0.9187701,5.370201,4.3740554,0.83718354,0.89819014,0.48531142,102.38919,1.0974537,6.414604,5.224727,1.1944813
